code,b11,b10,b9,b8,b7,b6,b5,b4,b3,b2,b1,b0,vout,DNL,INL,delay_ns
299,0,0,0,1,0,0,1,0,1,0,1,1,0.087657,0.001016,0.128053,100.0
300,0,0,0,1,0,0,1,0,1,1,0,0,0.087951,0.003055,0.131108,100.0
301,0,0,0,1,0,0,1,0,1,1,0,1,0.088244,0.001016,0.132123,100.0
302,0,0,0,1,0,0,1,0,1,1,1,0,0.088533,-0.013181,0.118942,100.0
303,0,0,0,1,0,0,1,0,1,1,1,1,0.088826,0.001016,0.119958,100.0
304,0,0,0,1,0,0,1,1,0,0,0,0,0.089168,0.166695,0.286653,100.0
305,0,0,0,1,0,0,1,1,0,0,0,1,0.089462,0.001016,0.287669,100.0
306,0,0,0,1,0,0,1,1,0,0,1,0,0.089751,-0.013181,0.274488,100.0
307,0,0,0,1,0,0,1,1,0,0,1,1,0.090044,0.001016,0.275503,100.0
308,0,0,0,1,0,0,1,1,0,1,0,0,0.090338,0.003055,0.278558,100.0
309,0,0,0,1,0,0,1,1,0,1,0,1,0.090631,0.001016,0.279574,100.0
310,0,0,0,1,0,0,1,1,0,1,1,0,0.090921,-0.013181,0.266393,100.0
311,0,0,0,1,0,0,1,1,0,1,1,1,0.091214,0.001016,0.267408,100.0
312,0,0,0,1,0,0,1,1,1,0,0,0,0.091482,-0.084444,0.182965,100.0
313,0,0,0,1,0,0,1,1,1,0,0,1,0.091776,0.001016,0.183980,100.0
314,0,0,0,1,0,0,1,1,1,0,1,0,0.092065,-0.013181,0.170799,100.0
315,0,0,0,1,0,0,1,1,1,0,1,1,0.092358,0.001016,0.171815,100.0
316,0,0,0,1,0,0,1,1,1,1,0,0,0.092652,0.003055,0.174870,100.0
317,0,0,0,1,0,0,1,1,1,1,0,1,0.092945,0.001016,0.175886,100.0
318,0,0,0,1,0,0,1,1,1,1,1,0,0.093234,-0.013181,0.162705,100.0
319,0,0,0,1,0,0,1,1,1,1,1,1,0.093528,0.001016,0.163720,100.0
320,0,0,0,1,0,1,0,0,0,0,0,0,0.093887,0.225881,0.389601,100.0
321,0,0,0,1,0,1,0,0,0,0,0,1,0.094180,0.001016,0.390616,100.0
322,0,0,0,1,0,1,0,0,0,0,1,0,0.094470,-0.013181,0.377435,100.0
323,0,0,0,1,0,1,0,0,0,0,1,1,0.094763,0.001016,0.378451,100.0
324,0,0,0,1,0,1,0,0,0,1,0,0,0.095057,0.003055,0.381506,100.0
325,0,0,0,1,0,1,0,0,0,1,0,1,0.095350,0.001016,0.382522,100.0
326,0,0,0,1,0,1,0,0,0,1,1,0,0.095639,-0.013181,0.369341,100.0
327,0,0,0,1,0,1,0,0,0,1,1,1,0.095933,0.001016,0.370356,100.0
328,0,0,0,1,0,1,0,0,1,0,0,0,0.096201,-0.084444,0.285912,100.0
329,0,0,0,1,0,1,0,0,1,0,0,1,0.096494,0.001016,0.286928,100.0
330,0,0,0,1,0,1,0,0,1,0,1,0,0.096784,-0.013181,0.273747,100.0
331,0,0,0,1,0,1,0,0,1,0,1,1,0.097077,0.001016,0.274763,100.0
332,0,0,0,1,0,1,0,0,1,1,0,0,0.097371,0.003055,0.277818,100.0
333,0,0,0,1,0,1,0,0,1,1,0,1,0.097664,0.001016,0.278833,100.0
334,0,0,0,1,0,1,0,0,1,1,1,0,0.097953,-0.013181,0.265652,100.0
335,0,0,0,1,0,1,0,0,1,1,1,1,0.098247,0.001016,0.266668,100.0
336,0,0,0,1,0,1,0,1,0,0,0,0,0.098589,0.166695,0.433363,100.0
337,0,0,0,1,0,1,0,1,0,0,0,1,0.098882,0.001016,0.434378,100.0
338,0,0,0,1,0,1,0,1,0,0,1,0,0.099171,-0.013181,0.421197,100.0
339,0,0,0,1,0,1,0,1,0,0,1,1,0.099464,0.001016,0.422213,100.0
340,0,0,0,1,0,1,0,1,0,1,0,0,0.099758,0.003055,0.425268,100.0
341,0,0,0,1,0,1,0,1,0,1,0,1,0.100052,0.001016,0.426284,100.0
342,0,0,0,1,0,1,0,1,0,1,1,0,0.100341,-0.013181,0.413103,100.0
343,0,0,0,1,0,1,0,1,0,1,1,1,0.100634,0.001016,0.414118,100.0
344,0,0,0,1,0,1,0,1,1,0,0,0,0.100902,-0.084444,0.329675,100.0
345,0,0,0,1,0,1,0,1,1,0,0,1,0.101196,0.001016,0.330690,100.0
346,0,0,0,1,0,1,0,1,1,0,1,0,0.101485,-0.013181,0.317509,100.0
347,0,0,0,1,0,1,0,1,1,0,1,1,0.101778,0.001016,0.318525,100.0
348,0,0,0,1,0,1,0,1,1,1,0,0,0.102072,0.003055,0.321580,100.0
349,0,0,0,1,0,1,0,1,1,1,0,1,0.102366,0.001016,0.322595,100.0
350,0,0,0,1,0,1,0,1,1,1,1,0,0.102655,-0.013181,0.309414,100.0
351,0,0,0,1,0,1,0,1,1,1,1,1,0.102948,0.001016,0.310430,100.0
352,0,0,0,1,0,1,1,0,0,0,0,0,0.103196,-0.155466,0.154964,100.0
353,0,0,0,1,0,1,1,0,0,0,0,1,0.103489,0.001016,0.155979,100.0
354,0,0,0,1,0,1,1,0,0,0,1,0,0.103778,-0.013181,0.142798,100.0
355,0,0,0,1,0,1,1,0,0,0,1,1,0.104071,0.001016,0.143814,100.0
356,0,0,0,1,0,1,1,0,0,1,0,0,0.104365,0.003055,0.146869,100.0
357,0,0,0,1,0,1,1,0,0,1,0,1,0.104659,0.001016,0.147884,100.0
358,0,0,0,1,0,1,1,0,0,1,1,0,0.104948,-0.013181,0.134703,100.0
359,0,0,0,1,0,1,1,0,0,1,1,1,0.105241,0.001016,0.135719,100.0
360,0,0,0,1,0,1,1,0,1,0,0,0,0.105510,-0.084444,0.051275,100.0
361,0,0,0,1,0,1,1,0,1,0,0,1,0.105803,0.001016,0.052291,100.0
362,0,0,0,1,0,1,1,0,1,0,1,0,0.106092,-0.013181,0.039110,100.0
363,0,0,0,1,0,1,1,0,1,0,1,1,0.106385,0.001016,0.040126,100.0
364,0,0,0,1,0,1,1,0,1,1,0,0,0.106679,0.003055,0.043181,100.0
365,0,0,0,1,0,1,1,0,1,1,0,1,0.106973,0.001016,0.044196,100.0
366,0,0,0,1,0,1,1,0,1,1,1,0,0.107262,-0.013181,0.031015,100.0
367,0,0,0,1,0,1,1,0,1,1,1,1,0.107555,0.001016,0.032031,100.0
368,0,0,0,1,0,1,1,1,0,0,0,0,0.107897,0.166695,0.198726,100.0
369,0,0,0,1,0,1,1,1,0,0,0,1,0.108190,0.001016,0.199741,100.0
370,0,0,0,1,0,1,1,1,0,0,1,0,0.108480,-0.013181,0.186560,100.0
371,0,0,0,1,0,1,1,1,0,0,1,1,0.108773,0.001016,0.187576,100.0
372,0,0,0,1,0,1,1,1,0,1,0,0,0.109067,0.003055,0.190631,100.0
373,0,0,0,1,0,1,1,1,0,1,0,1,0.109360,0.001016,0.191647,100.0
374,0,0,0,1,0,1,1,1,0,1,1,0,0.109649,-0.013181,0.178466,100.0
375,0,0,0,1,0,1,1,1,0,1,1,1,0.109943,0.001016,0.179481,100.0
376,0,0,0,1,0,1,1,1,1,0,0,0,0.110211,-0.084444,0.095038,100.0
377,0,0,0,1,0,1,1,1,1,0,0,1,0.110504,0.001016,0.096053,100.0
378,0,0,0,1,0,1,1,1,1,0,1,0,0.110794,-0.013181,0.082872,100.0
379,0,0,0,1,0,1,1,1,1,0,1,1,0.111087,0.001016,0.083888,100.0
380,0,0,0,1,0,1,1,1,1,1,0,0,0.111381,0.003055,0.086943,100.0
381,0,0,0,1,0,1,1,1,1,1,0,1,0.111674,0.001016,0.087958,100.0
382,0,0,0,1,0,1,1,1,1,1,1,0,0.111963,-0.013181,0.074777,100.0
383,0,0,0,1,0,1,1,1,1,1,1,1,0.112257,0.001016,0.075793,100.0
384,0,0,0,1,1,0,0,0,0,0,0,0,0.112431,-0.403726,-0.327933,100.0
385,0,0,0,1,1,0,0,0,0,0,0,1,0.112725,0.001016,-0.326917,100.0
386,0,0,0,1,1,0,0,0,0,0,1,0,0.113014,-0.013181,-0.340098,100.0
387,0,0,0,1,1,0,0,0,0,0,1,1,0.113307,0.001016,-0.339083,100.0
388,0,0,0,1,1,0,0,0,0,1,0,0,0.113601,0.003055,-0.336028,100.0
389,0,0,0,1,1,0,0,0,0,1,0,1,0.113895,0.001016,-0.335012,100.0
390,0,0,0,1,1,0,0,0,0,1,1,0,0.114184,-0.013181,-0.348193,100.0
391,0,0,0,1,1,0,0,0,0,1,1,1,0.114477,0.001016,-0.347178,100.0
392,0,0,0,1,1,0,0,0,1,0,0,0,0.114745,-0.084444,-0.431621,100.0
393,0,0,0,1,1,0,0,0,1,0,0,1,0.115039,0.001016,-0.430606,100.0
394,0,0,0,1,1,0,0,0,1,0,1,0,0.115328,-0.013181,-0.443787,100.0
395,0,0,0,1,1,0,0,0,1,0,1,1,0.115621,0.001016,-0.442771,100.0
396,0,0,0,1,1,0,0,0,1,1,0,0,0.115915,0.003055,-0.439716,100.0
397,0,0,0,1,1,0,0,0,1,1,0,1,0.116208,0.001016,-0.438700,100.0
398,0,0,0,1,1,0,0,0,1,1,1,0,0.116498,-0.013181,-0.451881,100.0
399,0,0,0,1,1,0,0,0,1,1,1,1,0.116791,0.001016,-0.450866,100.0
400,0,0,0,1,1,0,0,1,0,0,0,0,0.117133,0.166695,-0.284171,100.0
401,0,0,0,1,1,0,0,1,0,0,0,1,0.117426,0.001016,-0.283155,100.0
402,0,0,0,1,1,0,0,1,0,0,1,0,0.117715,-0.013181,-0.296336,100.0
403,0,0,0,1,1,0,0,1,0,0,1,1,0.118009,0.001016,-0.295321,100.0
404,0,0,0,1,1,0,0,1,0,1,0,0,0.118303,0.003055,-0.292266,100.0
405,0,0,0,1,1,0,0,1,0,1,0,1,0.118596,0.001016,-0.291250,100.0
406,0,0,0,1,1,0,0,1,0,1,1,0,0.118885,-0.013181,-0.304431,100.0
407,0,0,0,1,1,0,0,1,0,1,1,1,0.119178,0.001016,-0.303415,100.0
408,0,0,0,1,1,0,0,1,1,0,0,0,0.119447,-0.084444,-0.387859,100.0
409,0,0,0,1,1,0,0,1,1,0,0,1,0.119740,0.001016,-0.386843,100.0
410,0,0,0,1,1,0,0,1,1,0,1,0,0.120029,-0.013181,-0.400024,100.0
411,0,0,0,1,1,0,0,1,1,0,1,1,0.120323,0.001016,-0.399009,100.0
412,0,0,0,1,1,0,0,1,1,1,0,0,0.120617,0.003055,-0.395954,100.0
413,0,0,0,1,1,0,0,1,1,1,0,1,0.120910,0.001016,-0.394938,100.0
414,0,0,0,1,1,0,0,1,1,1,1,0,0.121199,-0.013181,-0.408119,100.0
415,0,0,0,1,1,0,0,1,1,1,1,1,0.121492,0.001016,-0.407104,100.0
416,0,0,0,1,1,0,1,0,0,0,0,0,0.121740,-0.155466,-0.562570,100.0
417,0,0,0,1,1,0,1,0,0,0,0,1,0.122033,0.001016,-0.561554,100.0
418,0,0,0,1,1,0,1,0,0,0,1,0,0.122322,-0.013181,-0.574735,100.0
419,0,0,0,1,1,0,1,0,0,0,1,1,0.122616,0.001016,-0.573720,100.0
420,0,0,0,1,1,0,1,0,0,1,0,0,0.122910,0.003055,-0.570665,100.0
421,0,0,0,1,1,0,1,0,0,1,0,1,0.123203,0.001016,-0.569649,100.0
422,0,0,0,1,1,0,1,0,0,1,1,0,0.123492,-0.013181,-0.582830,100.0
423,0,0,0,1,1,0,1,0,0,1,1,1,0.123786,0.001016,-0.581815,100.0
424,0,0,0,1,1,0,1,0,1,0,0,0,0.124054,-0.084444,-0.666258,100.0
425,0,0,0,1,1,0,1,0,1,0,0,1,0.124347,0.001016,-0.665243,100.0
426,0,0,0,1,1,0,1,0,1,0,1,0,0.124636,-0.013181,-0.678424,100.0
427,0,0,0,1,1,0,1,0,1,0,1,1,0.124930,0.001016,-0.677408,100.0
428,0,0,0,1,1,0,1,0,1,1,0,0,0.125224,0.003055,-0.674353,100.0
429,0,0,0,1,1,0,1,0,1,1,0,1,0.125517,0.001016,-0.673337,100.0
430,0,0,0,1,1,0,1,0,1,1,1,0,0.125806,-0.013181,-0.686518,100.0
431,0,0,0,1,1,0,1,0,1,1,1,1,0.126099,0.001016,-0.685503,100.0
432,0,0,0,1,1,0,1,1,0,0,0,0,0.126441,0.166695,-0.518808,100.0
433,0,0,0,1,1,0,1,1,0,0,0,1,0.126735,0.001016,-0.517792,100.0
434,0,0,0,1,1,0,1,1,0,0,1,0,0.127024,-0.013181,-0.530973,100.0
435,0,0,0,1,1,0,1,1,0,0,1,1,0.127317,0.001016,-0.529958,100.0
436,0,0,0,1,1,0,1,1,0,1,0,0,0.127611,0.003055,-0.526903,100.0
437,0,0,0,1,1,0,1,1,0,1,0,1,0.127905,0.001016,-0.525887,100.0
438,0,0,0,1,1,0,1,1,0,1,1,0,0.128194,-0.013181,-0.539068,100.0
439,0,0,0,1,1,0,1,1,0,1,1,1,0.128487,0.001016,-0.538053,100.0
440,0,0,0,1,1,0,1,1,1,0,0,0,0.128755,-0.084444,-0.622496,100.0
441,0,0,0,1,1,0,1,1,1,0,0,1,0.129049,0.001016,-0.621481,100.0
442,0,0,0,1,1,0,1,1,1,0,1,0,0.129338,-0.013181,-0.634662,100.0
443,0,0,0,1,1,0,1,1,1,0,1,1,0.129631,0.001016,-0.633646,100.0
444,0,0,0,1,1,0,1,1,1,1,0,0,0.129925,0.003055,-0.630591,100.0
445,0,0,0,1,1,0,1,1,1,1,0,1,0.130218,0.001016,-0.629575,100.0
446,0,0,0,1,1,0,1,1,1,1,1,0,0.130508,-0.013181,-0.642756,100.0
447,0,0,0,1,1,0,1,1,1,1,1,1,0.130801,0.001016,-0.641741,100.0
448,0,0,0,1,1,1,0,0,0,0,0,0,0.131160,0.225881,-0.415860,100.0
449,0,0,0,1,1,1,0,0,0,0,0,1,0.131454,0.001016,-0.414845,100.0
450,0,0,0,1,1,1,0,0,0,0,1,0,0.131743,-0.013181,-0.428026,100.0
451,0,0,0,1,1,1,0,0,0,0,1,1,0.132036,0.001016,-0.427010,100.0
452,0,0,0,1,1,1,0,0,0,1,0,0,0.132330,0.003055,-0.423955,100.0
453,0,0,0,1,1,1,0,0,0,1,0,1,0.132623,0.001016,-0.422939,100.0
454,0,0,0,1,1,1,0,0,0,1,1,0,0.132912,-0.013181,-0.436120,100.0
455,0,0,0,1,1,1,0,0,0,1,1,1,0.133206,0.001016,-0.435105,100.0
456,0,0,0,1,1,1,0,0,1,0,0,0,0.133474,-0.084444,-0.519548,100.0
457,0,0,0,1,1,1,0,0,1,0,0,1,0.133767,0.001016,-0.518533,100.0
458,0,0,0,1,1,1,0,0,1,0,1,0,0.134057,-0.013181,-0.531714,100.0
459,0,0,0,1,1,1,0,0,1,0,1,1,0.134350,0.001016,-0.530698,100.0
460,0,0,0,1,1,1,0,0,1,1,0,0,0.134644,0.003055,-0.527643,100.0
461,0,0,0,1,1,1,0,0,1,1,0,1,0.134937,0.001016,-0.526628,100.0
462,0,0,0,1,1,1,0,0,1,1,1,0,0.135226,-0.013181,-0.539809,100.0
463,0,0,0,1,1,1,0,0,1,1,1,1,0.135520,0.001016,-0.538793,100.0
464,0,0,0,1,1,1,0,1,0,0,0,0,0.135862,0.166695,-0.372098,100.0
465,0,0,0,1,1,1,0,1,0,0,0,1,0.136155,0.001016,-0.371082,100.0
466,0,0,0,1,1,1,0,1,0,0,1,0,0.136444,-0.013181,-0.384263,100.0
467,0,0,0,1,1,1,0,1,0,0,1,1,0.136738,0.001016,-0.383248,100.0
468,0,0,0,1,1,1,0,1,0,1,0,0,0.137031,0.003055,-0.380193,100.0
469,0,0,0,1,1,1,0,1,0,1,0,1,0.137325,0.001016,-0.379177,100.0
470,0,0,0,1,1,1,0,1,0,1,1,0,0.137614,-0.013181,-0.392358,100.0
471,0,0,0,1,1,1,0,1,0,1,1,1,0.137907,0.001016,-0.391343,100.0
472,0,0,0,1,1,1,0,1,1,0,0,0,0.138176,-0.084444,-0.475786,100.0
473,0,0,0,1,1,1,0,1,1,0,0,1,0.138469,0.001016,-0.474771,100.0
474,0,0,0,1,1,1,0,1,1,0,1,0,0.138758,-0.013181,-0.487952,100.0
475,0,0,0,1,1,1,0,1,1,0,1,1,0.139051,0.001016,-0.486936,100.0
476,0,0,0,1,1,1,0,1,1,1,0,0,0.139345,0.003055,-0.483881,100.0
477,0,0,0,1,1,1,0,1,1,1,0,1,0.139639,0.001016,-0.482866,100.0
478,0,0,0,1,1,1,0,1,1,1,1,0,0.139928,-0.013181,-0.496047,100.0
479,0,0,0,1,1,1,0,1,1,1,1,1,0.140221,0.001016,-0.495031,100.0
480,0,0,0,1,1,1,1,0,0,0,0,0,0.140469,-0.155466,-0.650497,100.0
481,0,0,0,1,1,1,1,0,0,0,0,1,0.140762,0.001016,-0.649482,100.0
482,0,0,0,1,1,1,1,0,0,0,1,0,0.141051,-0.013181,-0.662663,100.0
483,0,0,0,1,1,1,1,0,0,0,1,1,0.141345,0.001016,-0.661647,100.0
484,0,0,0,1,1,1,1,0,0,1,0,0,0.141639,0.003055,-0.658592,100.0
485,0,0,0,1,1,1,1,0,0,1,0,1,0.141932,0.001016,-0.657577,100.0
486,0,0,0,1,1,1,1,0,0,1,1,0,0.142221,-0.013181,-0.670758,100.0
487,0,0,0,1,1,1,1,0,0,1,1,1,0.142514,0.001016,-0.669742,100.0
488,0,0,0,1,1,1,1,0,1,0,0,0,0.142783,-0.084444,-0.754186,100.0
489,0,0,0,1,1,1,1,0,1,0,0,1,0.143076,0.001016,-0.753170,100.0
490,0,0,0,1,1,1,1,0,1,0,1,0,0.143365,-0.013181,-0.766351,100.0
491,0,0,0,1,1,1,1,0,1,0,1,1,0.143659,0.001016,-0.765335,100.0
492,0,0,0,1,1,1,1,0,1,1,0,0,0.143952,0.003055,-0.762280,100.0
493,0,0,0,1,1,1,1,0,1,1,0,1,0.144246,0.001016,-0.761265,100.0
494,0,0,0,1,1,1,1,0,1,1,1,0,0.144535,-0.013181,-0.774446,100.0
495,0,0,0,1,1,1,1,0,1,1,1,1,0.144828,0.001016,-0.773430,100.0
496,0,0,0,1,1,1,1,1,0,0,0,0,0.145170,0.166695,-0.606735,100.0
497,0,0,0,1,1,1,1,1,0,0,0,1,0.145464,0.001016,-0.605720,100.0
498,0,0,0,1,1,1,1,1,0,0,1,0,0.145753,-0.013181,-0.618901,100.0
499,0,0,0,1,1,1,1,1,0,0,1,1,0.146046,0.001016,-0.617885,100.0
500,0,0,0,1,1,1,1,1,0,1,0,0,0.146340,0.003055,-0.614830,100.0
501,0,0,0,1,1,1,1,1,0,1,0,1,0.146633,0.001016,-0.613814,100.0
502,0,0,0,1,1,1,1,1,0,1,1,0,0.146922,-0.013181,-0.626995,100.0
503,0,0,0,1,1,1,1,1,0,1,1,1,0.147216,0.001016,-0.625980,100.0
504,0,0,0,1,1,1,1,1,1,0,0,0,0.147484,-0.084444,-0.710423,100.0
505,0,0,0,1,1,1,1,1,1,0,0,1,0.147777,0.001016,-0.709408,100.0
506,0,0,0,1,1,1,1,1,1,0,1,0,0.148067,-0.013181,-0.722589,100.0
507,0,0,0,1,1,1,1,1,1,0,1,1,0.148360,0.001016,-0.721573,100.0
508,0,0,0,1,1,1,1,1,1,1,0,0,0.148654,0.003055,-0.718518,100.0
509,0,0,0,1,1,1,1,1,1,1,0,1,0.148947,0.001016,-0.717503,100.0
510,0,0,0,1,1,1,1,1,1,1,1,0,0.149236,-0.013181,-0.730684,100.0
511,0,0,0,1,1,1,1,1,1,1,1,1,0.149530,0.001016,-0.729668,100.0
512,0,0,1,0,0,0,0,0,0,0,0,0,0.150450,2.140293,1.410625,100.0
513,0,0,1,0,0,0,0,0,0,0,0,1,0.150743,0.001016,1.411641,100.0
514,0,0,1,0,0,0,0,0,0,0,1,0,0.151033,-0.013181,1.398460,100.0
515,0,0,1,0,0,0,0,0,0,0,1,1,0.151326,0.001016,1.399475,100.0
516,0,0,1,0,0,0,0,0,0,1,0,0,0.151620,0.003055,1.402530,100.0
517,0,0,1,0,0,0,0,0,0,1,0,1,0.151913,0.001016,1.403546,100.0
518,0,0,1,0,0,0,0,0,0,1,1,0,0.152202,-0.013181,1.390365,100.0
519,0,0,1,0,0,0,0,0,0,1,1,1,0.152496,0.001016,1.391380,100.0
520,0,0,1,0,0,0,0,0,1,0,0,0,0.152764,-0.084444,1.306937,100.0
521,0,0,1,0,0,0,0,0,1,0,0,1,0.153057,0.001016,1.307952,100.0
522,0,0,1,0,0,0,0,0,1,0,1,0,0.153346,-0.013181,1.294771,100.0
523,0,0,1,0,0,0,0,0,1,0,1,1,0.153640,0.001016,1.295787,100.0
524,0,0,1,0,0,0,0,0,1,1,0,0,0.153934,0.003055,1.298842,100.0
525,0,0,1,0,0,0,0,0,1,1,0,1,0.154227,0.001016,1.299857,100.0
526,0,0,1,0,0,0,0,0,1,1,1,0,0.154516,-0.013181,1.286676,100.0
527,0,0,1,0,0,0,0,0,1,1,1,1,0.154810,0.001016,1.287692,100.0
528,0,0,1,0,0,0,0,1,0,0,0,0,0.155151,0.166695,1.454387,100.0
529,0,0,1,0,0,0,0,1,0,0,0,1,0.155445,0.001016,1.455403,100.0
530,0,0,1,0,0,0,0,1,0,0,1,0,0.155734,-0.013181,1.442222,100.0
531,0,0,1,0,0,0,0,1,0,0,1,1,0.156027,0.001016,1.443237,100.0
532,0,0,1,0,0,0,0,1,0,1,0,0,0.156321,0.003055,1.446292,100.0
533,0,0,1,0,0,0,0,1,0,1,0,1,0.156615,0.001016,1.447308,100.0
534,0,0,1,0,0,0,0,1,0,1,1,0,0.156904,-0.013181,1.434127,100.0
535,0,0,1,0,0,0,0,1,0,1,1,1,0.157197,0.001016,1.435142,100.0
536,0,0,1,0,0,0,0,1,1,0,0,0,0.157465,-0.084444,1.350699,100.0
537,0,0,1,0,0,0,0,1,1,0,0,1,0.157759,0.001016,1.351714,100.0
538,0,0,1,0,0,0,0,1,1,0,1,0,0.158048,-0.013181,1.338533,100.0
539,0,0,1,0,0,0,0,1,1,0,1,1,0.158341,0.001016,1.339549,100.0
540,0,0,1,0,0,0,0,1,1,1,0,0,0.158635,0.003055,1.342604,100.0
541,0,0,1,0,0,0,0,1,1,1,0,1,0.158929,0.001016,1.343620,100.0
542,0,0,1,0,0,0,0,1,1,1,1,0,0.159218,-0.013181,1.330439,100.0
543,0,0,1,0,0,0,0,1,1,1,1,1,0.159511,0.001016,1.331454,100.0
544,0,0,1,0,0,0,1,0,0,0,0,0,0.159759,-0.155466,1.175988,100.0
545,0,0,1,0,0,0,1,0,0,0,0,1,0.160052,0.001016,1.177003,100.0
546,0,0,1,0,0,0,1,0,0,0,1,0,0.160341,-0.013181,1.163822,100.0
547,0,0,1,0,0,0,1,0,0,0,1,1,0.160634,0.001016,1.164838,100.0
548,0,0,1,0,0,0,1,0,0,1,0,0,0.160928,0.003055,1.167893,100.0
549,0,0,1,0,0,0,1,0,0,1,0,1,0.161222,0.001016,1.168909,100.0
550,0,0,1,0,0,0,1,0,0,1,1,0,0.161511,-0.013181,1.155728,100.0
551,0,0,1,0,0,0,1,0,0,1,1,1,0.161804,0.001016,1.156743,100.0
552,0,0,1,0,0,0,1,0,1,0,0,0,0.162072,-0.084444,1.072300,100.0
553,0,0,1,0,0,0,1,0,1,0,0,1,0.162366,0.001016,1.073315,100.0
554,0,0,1,0,0,0,1,0,1,0,1,0,0.162655,-0.013181,1.060134,100.0
555,0,0,1,0,0,0,1,0,1,0,1,1,0.162948,0.001016,1.061150,100.0
556,0,0,1,0,0,0,1,0,1,1,0,0,0.163242,0.003055,1.064205,100.0
557,0,0,1,0,0,0,1,0,1,1,0,1,0.163536,0.001016,1.065220,100.0
558,0,0,1,0,0,0,1,0,1,1,1,0,0.163825,-0.013181,1.052039,100.0
559,0,0,1,0,0,0,1,0,1,1,1,1,0.164118,0.001016,1.053055,100.0
560,0,0,1,0,0,0,1,1,0,0,0,0,0.164460,0.166695,1.219750,100.0
561,0,0,1,0,0,0,1,1,0,0,0,1,0.164753,0.001016,1.220766,100.0
562,0,0,1,0,0,0,1,1,0,0,1,0,0.165043,-0.013181,1.207585,100.0
563,0,0,1,0,0,0,1,1,0,0,1,1,0.165336,0.001016,1.208600,100.0
564,0,0,1,0,0,0,1,1,0,1,0,0,0.165630,0.003055,1.211655,100.0
565,0,0,1,0,0,0,1,1,0,1,0,1,0.165923,0.001016,1.212671,100.0
566,0,0,1,0,0,0,1,1,0,1,1,0,0.166212,-0.013181,1.199490,100.0
567,0,0,1,0,0,0,1,1,0,1,1,1,0.166506,0.001016,1.200505,100.0
568,0,0,1,0,0,0,1,1,1,0,0,0,0.166774,-0.084444,1.116062,100.0
569,0,0,1,0,0,0,1,1,1,0,0,1,0.167067,0.001016,1.117077,100.0
570,0,0,1,0,0,0,1,1,1,0,1,0,0.167356,-0.013181,1.103896,100.0
571,0,0,1,0,0,0,1,1,1,0,1,1,0.167650,0.001016,1.104912,100.0
572,0,0,1,0,0,0,1,1,1,1,0,0,0.167944,0.003055,1.107967,100.0
573,0,0,1,0,0,0,1,1,1,1,0,1,0.168237,0.001016,1.108982,100.0
574,0,0,1,0,0,0,1,1,1,1,1,0,0.168526,-0.013181,1.095801,100.0
575,0,0,1,0,0,0,1,1,1,1,1,1,0.168820,0.001016,1.096817,100.0
576,0,0,1,0,0,1,0,0,0,0,0,0,0.169179,0.225881,1.322698,100.0
577,0,0,1,0,0,1,0,0,0,0,0,1,0.169472,0.001016,1.323713,100.0
578,0,0,1,0,0,1,0,0,0,0,1,0,0.169761,-0.013181,1.310532,100.0
579,0,0,1,0,0,1,0,0,0,0,1,1,0.170055,0.001016,1.311548,100.0
580,0,0,1,0,0,1,0,0,0,1,0,0,0.170349,0.003055,1.314603,100.0
581,0,0,1,0,0,1,0,0,0,1,0,1,0.170642,0.001016,1.315618,100.0
582,0,0,1,0,0,1,0,0,0,1,1,0,0.170931,-0.013181,1.302437,100.0
583,0,0,1,0,0,1,0,0,0,1,1,1,0.171224,0.001016,1.303453,100.0
584,0,0,1,0,0,1,0,0,1,0,0,0,0.171493,-0.084444,1.219009,100.0
585,0,0,1,0,0,1,0,0,1,0,0,1,0.171786,0.001016,1.220025,100.0
586,0,0,1,0,0,1,0,0,1,0,1,0,0.172075,-0.013181,1.206844,100.0
587,0,0,1,0,0,1,0,0,1,0,1,1,0.172369,0.001016,1.207859,100.0
588,0,0,1,0,0,1,0,0,1,1,0,0,0.172663,0.003055,1.210915,100.0
589,0,0,1,0,0,1,0,0,1,1,0,1,0.172956,0.001016,1.211930,100.0
590,0,0,1,0,0,1,0,0,1,1,1,0,0.173245,-0.013181,1.198749,100.0
591,0,0,1,0,0,1,0,0,1,1,1,1,0.173538,0.001016,1.199765,100.0
592,0,0,1,0,0,1,0,1,0,0,0,0,0.173880,0.166695,1.366460,100.0
593,0,0,1,0,0,1,0,1,0,0,0,1,0.174174,0.001016,1.367475,100.0
594,0,0,1,0,0,1,0,1,0,0,1,0,0.174463,-0.013181,1.354294,100.0
595,0,0,1,0,0,1,0,1,0,0,1,1,0.174756,0.001016,1.355310,100.0
596,0,0,1,0,0,1,0,1,0,1,0,0,0.175050,0.003055,1.358365,100.0
597,0,0,1,0,0,1,0,1,0,1,0,1,0.175343,0.001016,1.359380,100.0
598,0,0,1,0,0,1,0,1,0,1,1,0,0.175633,-0.013181,1.346200,100.0
599,0,0,1,0,0,1,0,1,0,1,1,1,0.175926,0.001016,1.347215,100.0
600,0,0,1,0,0,1,0,1,1,0,0,0,0.176194,-0.084444,1.262771,100.0
601,0,0,1,0,0,1,0,1,1,0,0,1,0.176488,0.001016,1.263787,100.0
602,0,0,1,0,0,1,0,1,1,0,1,0,0.176777,-0.013181,1.250606,100.0
